id,jp,en,trans
quest_22,&lt;開始条件&gt;,&lt;Quest&gt;,
quest_23,以下のクエスト開始条件を<br>満たしていないため、このクエストを<br>開始することが出来ません。,You don't meet the<br>requirements to play<br>this quest.,
quest_24,必要なアイテムが不足しているため<br>このクエストを開始することが出来ません。,You don't have enough of the required<br>items to play this quest.,
quest_25,マルチバトルで使用している編成は<br>チャレンジクエストでは使用できません。,You raid quest party can't be<br>used in challenge battles.,
quest_26,おすすめ編成,Auto Select,自动编队
quest_27,おまかせ編成完了,Auto Select,自动编队
quest_28,おまかせ編成しました。,You used auto select to form a party!,自动编队完成
quest_29,パーティ編成変更,Party,编队变更
quest_3,消費なし,None Used,没有消耗
quest_30,現在のパーティ編成を変更しますか？,Change your party members?,要修改你的队伍成员吗？
quest_31,APが足りません,Not Enough AP,AP 不足
quest_32,クエストリスト,Quest,任务列表
quest_33,AP使用確認,Use AP,使用 AP
quest_37,サポーターの召喚石が変更されました。<br>再度サポーターを選択してください。,This player is loaning another summon now.<br>Select another  summon.,
quest_38,最大AP不足,Not Enough AP,最大AP不足
quest_39,クエストを実行するためのAPが現在の<br>最大APを上回っています。<br><br>APはRankを上げることで最大値が<br>上昇します。,This quest requires more AP than you can have yet.<br>Raise your rank to get more AP.,
quest_4,未確認のバトルはありません。,There aren't any pending battles now.,
quest_40,おまかせ編成確認,Auto Select,
quest_41,このクエストから撤退しました。,You withdrew from this quest.<br><br>,
quest_42,<br><br>未クリアクエストのため、<br>AP%sが返却されました。<br><br>AP: %s→<span class='txt-after-ap'>%s</span>,<br><br>This is an uncleared quest. <br>AP will be returned: %s<br><br>%s&gt;&gt;<span class='txt-after-ap'>%s</span>,
quest_43,クエスト撤退確認,Quest,
quest_44,進行中のクエストがあります。<br>島を移動するには<br>進行中のクエストから撤退する必要があります。<br><br>クエストから撤退しますか？,%s is in progress. You must first retreat before travelling to another island.,
quest_45,カジノ艇,Casino Liner,
quest_46,クエスト撤退,Retreat,
quest_47,進行中のクエストから撤退しました。<br><br>未クリアクエストのため、<br>AP%sが返却されました。<br><br>AP: %s→<span class='txt-after-ap'>%s</span>,You withdrew from a quest in progress.<br><br>This is an uncleared quest. <br>AP will be returned: %s<br><br>%s&gt;&gt;<span class='txt-after-ap'>%s</span>,
quest_48,%sが足りません,Not enough %s,
quest_49,使用個数確認,Use Item,
quest_5,バトル履歴はありません。,There aren't any battles here now.,
quest_50,アイテム使用完了,Use Item,
quest_51,%s時間%s分,%sh %sm %ss,
quest_52,%s分,%sm,
quest_53,アイテム使用,Use Item,
quest_54,時間経過により%sが回復したため<br>アイテムは消費されませんでした。,"%s recovered, so<br>you couldn't use this item.",
quest_55,%s不足,Not enough %s,
quest_56,交換確認,Trade Treasure,
quest_57,交換エラー,Trade Treasure,
quest_58,交換できませんでした。,Technical issues are occurring. Treasure couldn't be traded.,
quest_59,交換完了,Trade Treasure,
quest_6,マルチバトル,Raids,
quest_60,%s個交換しました。,You traded away %s.,
quest_61,第2章クリアでラカムが仲間に！,Clear chapter 2 to get Rackam!,
quest_62,「想いは陽炎の如く」,The Veil Is Lifted,
quest_63,「征野の邂逅」,A Chance Encounter,
quest_64,「薔薇散る剣閃」,Rose-Petal Glint,
quest_65,お気に入りが登録されていません,Quests added to your favorites will appear here.,
quest_66,既にバトルは終了しました。<br>未確認バトルをご確認ください。,This raid battle has ended.<br>Check your pending battles.,
quest_67,クエストid:%s<br>レベル:%s<br>イメージ:%s<br>レベル:%s<br>AP:%s<br>クエスト数:%s<br>クリアクエスト数:%s<br>報酬タイプ:%s,Quest ID:%s<br>Lvl:%s<br>Image:%s<br>Lvl:%s<br>AP:%s<br>Quests:%s<br>Quests Cleared:%s<br>Reward:%s,
quest_68,%sへの挑戦,%s,
quest_69,以下のクエスト開始条件を<br>満たしていないため、このクエストを<br>開始することが出来ません。<br><br><div class='ng'><開始条件>,You don't meet the<br>requirements to play<br>this quest.<br><br><div class='ng'>Requirements:,
quest_7,救援できるマルチバトルは最大3つまでです。,You can only provide backup in up to three raid battles at once.,
quest_70,アイテム使用確認,Use Item,
quest_71,バトルのないクエストのため、<br>イベントスキップ設定をONにしている状態で<br>クエストを開始することが出来ません。<br><br>イベントスキップ設定をOFFにすることで<br>クエストを開始することが出来ます。,This quest does not have<br>a battle part. Turn off<br>Skip Cutscenes to start.,
quest_72,クエスト解放,Chapter Unlocked!,
quest_73,閉じる,Close,
quest_74,メインクエスト,Main Quest,
quest_75,フリークエスト,Free Quest,
quest_76,キャラクタークエスト,Character Quest,
quest_77,マラソンクエスト,Marathon Quest,
quest_79,お気に入りクエスト解除,Favorite Quests,
quest_8,未確認バトルが%s件以上あるため、<br>クエストの開始・マルチバトルへの<br>参加ができません。<br><br>未確認バトルを確認して下さい。,There are more than %s pending battles.<br>You can't start quests or play raid battles now.<br><br>Check your pending battles.,
quest_80,「%s」<br><br>このクエストをお気に入りから外しますか？,Remove %s from your favorites?,
quest_81,マルチバトル撤退,Raid Battle,
quest_82,マルチバトルから撤退しました。,You retreated from the raid battle.,
quest_83,クエスト[%s]の有効期限が切れました,%s is no longer available.,
quest_84,アサルトタイムについて,About Strike Time,
quest_85,対象クエスト,Quests,
quest_86,新キャラ獲得条件,Unlock Character,
quest_87,騎空団とは？,About Crews,
quest_88,時限クエスト出現,Limited-Time Quests,
quest_89,エクストラクエスト,Special Quest,
quest_9,効果:味方全員の攻撃力100%UP,Effect: 100% boost to alllies' ATK,
quest_90,進行中のマルチバトルがあるので実行できません。,You are currently taking part in a raid battle. You can't play this quest.,
quest_91,フェイトエピソード,Fate Episodes,
quest_92,フェイトエピソード解放条件,Fate Episodes,
quest_93,次の条件を満たすことで<br>フェイトエピソードが解放されます。<br><br><span class='txt-condition'>「%s」クリア</span>,Complete these requirements<br>to unlock this fate episode:<br><br><span class='txt-condition'>Clear %s</span>,
quest_95,<div class='txt-ng'>&lt;禁止条件&gt;</div><div class='txt-ng-list'>%s</div>,<div class='txt-ng'>&lt;Quest&gt;</div><div class='txt-ng-list'>%s</div>,
quest_96,ワールド,World,
quest_97,クエストクリア,Quest Clear,
quest_98,獲得アイテムを清算してクエストを終了します。,"The items that you get will be totalled, and the quest will end.",
quest_99,Rank%sに達していないため<br>このクエストを開始することが出来ません。,Only players rank %s or higher can start this quest.,
quest_abstract_1,クエスト確認,Quest,
quest_abstract_2,APを%s消費してクエストを開始します。<br>特別な編成で挑むクエストのため<br>サポーター召喚石の選択はありません。,Use %s AP to start this quest?<br>Support summons aren't available here.,
quest_abstract_3,AP%sを消費してクエストを開始します。<br>バトルがないクエストのため<br>サポーター召喚石の選択はありません。,There's no battle in this %s-AP quest.<br>No support summon is used.,
quest_adventure_1,スキップ確認,Skip Side-Scrolling Scene,
quest_adventure_2,アドベンチャーパートをスキップしますか？<br><span class='color-yellow'>スキップしてもアイテムは入手できます。</span>,You are about to skip this side-scrolling scene.<br><span class='color-yellow'>You can still receive items you might pick up.</span>,
quest_adventure_3,アイテム入手,Items Picked Up,
quest_airspace_guide_1,空域間の移動,Travel Skydoms,
quest_assist_pop_1,救援依頼表示設定,Battle Filter,
quest_assist_pop_2,イベント「%s」を表示します<br><br>※非表示に戻すことは出来ません,You're about to unhide requests from the %s event.<br><br>This can't be undone.,
quest_do_1,防衛指令確認,Your Defense Order,
