path,trans,duration,note
voice/3040146000_Valentine2,虽说是情人节你也太紧张了，团长。\n你总早上准备到现在吧？守卫交给我，你快休息吧。,12,
voice/3040146000_WhiteDay1,这个给你。那个……白色情人节的。\n抱歉不是亲手做的。,11,白情
voice/3040146000_WhiteDay2,我为了找送给团长的东西出门，但是犹豫了很久到底该买什么。\n好难啊……,9,
voice/3040146000_birthday2,为了庆祝姬塔的生日，我准备了这个。不用担心，不是酒，只是和酒类似的东西，就算是小孩子也可以喝。,14,
voice/3040146000_birthday1,是吗，今天是你的生日吗，生日快乐，姬塔。,4,
voice/3040324000_archive02,比起我泽塔的悬赏金更高一些，关于这点姬塔你怎么看？喂！碧！你在笑什么！,11,火巴萨拉卡
voice/3040324000_archive01,哼，你说今晚的月亮真美？看到月亮没有其他想法，只会单单仰望的时光，真是让人怀念。,9,
voice/3040324000_introduce1,那么，开始新装备的测试吧！,5,
voice/3040146000_20171231_navi29,虽然身体有些僵硬，但我并非不能战斗。,5,土巴萨拉卡
voice/scene_fate_chr429_ep1_72,我并不值得你为我流泪。,4,
voice/3040146000_v_004,我是巴萨拉卡。除此之外，现在的我没有能说的。,7,
voice/scene_ult_chr105_ep1_q2_s10_75,不要想着摧毁对手，被这种想法浸染的正义，没有实际意义。,9,暗
voice/scene_ult_chr105_ep2_q3_s10_112,敌人是星晶兽的话，就轮到我出场了啊。,5,
voice/3040029000_ability_us3,别大意，我们上！,2,
voice/3040029000_ability_us1,这个身体是特制的。,3,
voice/3040029000_v_004,我的名字是巴萨拉卡，这把大镰，古洛诺斯的力量，就让你看看吧。,8,
voice/3710128000_mypage3,黎明终将照亮黑夜吗。但究竟何时到来只有到时候才会知道啊。,7,皮肤
voice/3710128000_mypage2,即便为了你们而受伤，我也不会再抱有舍弃这条命的想法了。不会再失去任何一个人了。,11,
voice/3710128000_mypage1,古洛诺斯的暴走，也可能是我感情的表现。但，现在我有你们在。,9,
voice/3040029000_mypage1,我的武器古洛诺斯，会随着啜饮星晶兽的鲜血而变得更加锋利。,7,
voice/3040029000_mypage2,好好珍惜吧，珍惜相信你跟随你的人们。,6,
voice/3040029000_mypage3a,有东西在暗中四处引发争斗的，它就是我的敌人。,7,
voice/scene_fate_chr233_ep1_49,你很强，有一颗不会屈服的心，但，这同时也是你的弱点。,9,
voice/scene_evt161231_cp0_q2_s10_134,哼，在我们所不知道的地方，似乎有什么东西在蠢蠢欲动。,6,
voice/scene_ult_chr105_ep2_q3_s10_62,要说我有什么悔恨的话，那就是再次犯下与过去相同的错误。,8,
voice/3040324000_mypage3,呵，别担心，团长。我没有丢掉这条性命的打算，我已下定决心，要和大家一起见证战争的终结。,13,
voice/3040324000_mypage2,为了达成目的，有必要和古洛诺斯深入交流吗。说到底，究竟该如何与它达成一致呢…,12,
voice/3040324000_mypage1,目前的话身体没有异常，但如果万一我暴走了的话，交给你了，泽塔，不必多虑全力揍我。,14,
voice/3040146000_mypage3,委托阿鲁梅达请她制作了大镰，做出的成品比想象中还要精良。有了它的话……,9,
voice/3040146000_mypage2,我会为了同伴而施展力量，只有这件事，我绝不会输给古洛诺斯。,7,
voice/3040146000_mypage1,很在意这绷带下面的样子吗？别想了，让别人看见我会很难受。,7,
voice/3040291000_mypage1,你要为我涂防晒霜吗？谢谢你，团长。唔，哈哈哈，住手，不要恶作剧……哈哈哈哈,13,
voice/3040291000_mypage2,我很高兴能够和库库鲁、库姆优，还有团长你们一起到海边来玩。还能再次和索恩一起像这样和平的生活，真的，很高兴。,15,
voice/3040291000_mypage3,狙击手的武器总是很大，所以肩膀酸是类似职业病的东西。嗯？团长你在看哪呢？你觉得还有其他的理由？,16,
voice/3040158000_s1_halloween_mypage1,我感觉骑空艇内好像杀气腾腾啊。,3,万圣
voice/3040158000_s1_christmas_mypage1,哦~这就是雪人啊。人类想出了很有趣的东西啊。,10,圣诞
voice/3040158000_s1_newyear_mypage1,原来迎接新的一年能让心情变得如此清爽啊。,7,新年
voice/3040158000_s1_valentine_mypage1,好像有甜甜的味道……,4,情人节
voice/3040158000_s1_white_mypage1,情人节，白色情人节……\n呵呵，人类真是想出了很多东西啊，佩服佩服。,10,白情
voice/3040069000_birthday1,Happy Birthday。,1,生日
voice/3040069000_birthday2,生日快乐。,1,
voice/3040069000_mypage1,你有什么事吗？,1,普通
voice/3040069000_mypage2,狗……好想摸个够……\n你在啊。没事。,8,
voice/3040069000_mypage3,我想要平稳和静寂，所以我才会隶属于组织。,7,
voice/3040069000_s2_halloween0,大家看起来都很开心啊，再好不过了。,4,万圣
voice/3040069000_Xmas1,圣诞快乐！,2,圣诞
voice/3040069000_Xmas3,怎么了？你觉得我很开心吗？,4,
voice/3040069000_Xmas4,我很喜欢这种日子。,3,
voice/3040069000_newyear1,Happy New Year！,2,新年
voice/3040069000_newyear2,新年快乐！,2,
voice/3040069000_Valentine1,情人节快乐！,3,情人节
voice/3040069000_Valentine7,谢谢你，我会好好品尝的。,4,
voice/3040069000_whiteday1,白色情人节快乐！,2,白情
voice/3040069000_whiteday2,喂，团长。收下吧。,4,
voice/3040069000_whiteday3,平日里辛苦你了，一点心意。\n没别的意思。,4,
voice/3040215000_halloween_mypage1,万圣节快乐。,2,万圣
voice/3040215000_halloween_mypage2,不给糖就捣蛋。,2,
voice/3040215000_halloween_mypage3,美杜莎她们大概会很喜欢这种节日吧，我是不想被她们卷进去。,7,
voice/3040215000_christmas_mypage1,圣诞快乐。,2,圣诞
voice/3040215000_christmas_mypage2,今晚看来会很冷。\n你记得别穿太少到处跑。,5,
voice/3040215000_newyear_mypage2,Happy New Year！,2,新年
voice/3040215000_newyear_mypage1,新年快乐！,2,
voice/3040215000_newyear_mypage3,去年年末我做辅助参加了跨年演唱会，今年看来没机会啊。,8,
voice/3040215000_valentine_mypage1,情人节快乐！,2,情人节
voice/3040215000_valentine_mypage2,甜食啊……之前哪吒不知道为什么沉迷做糖果，那时候被喂了很多很多，这件事到现在我都没法忘记。,11,
voice/3040215000_white_mypage1,白色情人节快乐！,2,白情
voice/3040215000_white_mypage2,要送给你的话，连露莉亚和碧的份一起准备比较好啊。,7,
voice/3040037000_Halloween1b,不给糖就捣蛋。,3,万圣
voice/3040037000_Halloween2b,万圣节，快乐。,3,
voice/3040037000_Halloween3b,万圣节好像到了呢。芬芙她大概会为了糖果来我这儿吧。\n不，不如说是为了恶作剧。,15,
voice/3040037000_Xmas1a,……圣诞……快乐！,4,圣诞
voice/3040037000_newyear1,恭贺新年！,3,新年
voice/3040037000_newyear3,恭贺新年。你今年的抱负是什么？\n把新一年作为分界线也不是坏事。,12,
voice/3040037000_Valentine1a,情人节，快乐。,5,情人节
voice/3040037000_Valentine2a,情人节……情人节啊。最近时髦的节日增加了很多啊。\n不过迎合潮流也是一种习俗，你也吃点甜食吧。,19,
voice/3040037000_whiteday1b,白色情人节，快，乐！,3,白情
voice/3040037000_whiteday2,白色的日子啊，完全没什么概念的庆典呢。\n不过传达对平日的感激之情也不是坏事。\n我也去买个糖果好了。你也会吃的吧,20,
voice/3040312000_mypage1,哼哼哼哼，你就看着世界崩坏吧路西菲尔。你对着苍空的感情导致了无法挽回的悲剧发生！,12,首页
voice/3040312000_mypage2,咖啡，我不喜欢。\n让人不自觉想起那个男人的脸。,7,
voice/3040312000_mypage3,有些事情不知道比较好。\n因为可以像无知的婴儿那样，在摇篮里尽情享受幸福。,10,
voice/3040079000_Halloween1,万圣节~~~快乐~~~~~！,5,万圣
voice/3040079000_Xmas1,呀~圣~~诞~~~快~~~乐~~,6,圣诞
voice/3040079000_newyear1,Happy~~~New Year！,6,新年
voice/3040079000_newyear2,新年快乐！,4,
voice/3040079000_Valentine1,情人节~~快乐~~~,5,情人节
voice/3040079000_whiteday1,白色~~情人节~~~~快乐~~~~~！,6,白情
voice/3040074000_Halloween1,万圣节快乐。,2,万圣
voice/3040074000_Xmas1,圣诞快乐！,2,圣诞
voice/3040074000_Xmas5,今天的话，你可以叫我的名字哦。,8,
voice/3040074000_newyear1,Happy New Year！,2,新年
voice/3040074000_newyear2,新年快乐！,2,
voice/3040074000_Valentine1,情人节快乐！,2,情人节
voice/3040074000_whiteday1,白色情人节快乐！,3,白情
voice/3040074000_whiteday2a,……这是给我的？\n呵呵，谢谢……啊！,4,
voice/3040074000_whiteday3a,啊、那个……手、手碰到了……\n你不用、那个……亲手交给我的……,8,
voice/3040099000_mypage1,狗？不，狼人吗。要摸的话得先去打个招呼……\n嗯？什么事？我只是在看化了装的孩子。,13,
voice/3040099000_mypage2,这不是万圣换装，是伪装，我在执行任务……\n是吗，你高兴的话就好。,11,
voice/3040099000_mypage3,吾之眷族啊，献上你的鲜血吧！\n嗯？因为我现在是吸血鬼啊。,8,
voice/3040148000_s1_birthday0,生日快乐！好不胆怯挑战一切是好事，不过不要勉强哦~,6,生日
voice/3040148000_s1_birthday1,小时候，我母亲在我生日的时候给我买了小鸟蛋糕。从那以后，我就对做成动物形状的甜点喜爱至极。,8,
voice/3040148000_s1_birthday2,生日的时候，我经常买一些比较贵的饰品，作为对自己的犒赏。,7,
voice/3040148000_s1_halloween0,万圣节快乐！\n团长的船也到处装饰着橘黄色和黑色，已经完全变成万圣节样式了啊。,8,万圣
voice/3040148000_s1_halloween1,我有跟训练兵们说今天是机会难得能够对我恶作剧的机会，但是没有人来挑战。\n我本打算小事的话今天放他们一马的……,13,
voice/3040148000_s1_halloween2,小时候我经常变装成魔女。\n我记得曾在尖角帽和裙子上用蕾丝和星星徽章随心所欲做改造，非常开心。,12,
voice/3040148000_s1_christmas0,圣诞快乐！真是个安静的夜晚。,3,圣诞
voice/3040148000_s1_christmas1,今晚是准备集合骑空团的成员开派对吧？\n果然有那么多人，装饰起来也很夸张。\n呵呵，我回家以后也在房间里挂个圣诞花圈好了。,12,
voice/3040148000_s1_christmas2,平安夜只是走在街上就觉得很幸福。\n要是有恋人在身边的话就更加好了。,8,
voice/3040148000_s1_newyear0,新年快乐！\n今年的目标你决定了吗？,4,新年
voice/3040148000_s1_newyear1,一年过得很快。去年我做的想做的事清单，连一半都没完成就到新年了。\n今年我在想出去旅行，不过在那之前得先申请休假。,14,
voice/3040148000_s1_newyear2,有人觉得新年要悠哉随意过，我觉得新年才更要振作精神。一开始就随随便便的话之后也不会成功的！,10,
voice/3040148000_s1_valentine0,情人节快乐！\n那么，要做什么巧克力呢？,5,情人节
voice/3040148000_s1_valentine1,这个时期，巧克力系列的时限菜单琳琅满目，真想请假一天去边走边吃。,9,
voice/3040148000_s1_valentine2,我尝试说了句“给训练里最努力的人巧克力”，那帮家伙的士气就高涨了不少……\n呵，要是平常就有这样的干劲就好了。,15,
voice/3040148000_s1_whiteday0,白色情人节快乐！\n今天会不会有什么好事呢~,5,白情
voice/3040148000_s1_whiteday1,我看到受训士兵的男人们手上拿着包装很可爱的盒子。\n你们，今天可要好好干啊！,10,
voice/3040148000_s1_whiteday2,哎……真想赶快结束训练，吃点甜食……,6,
voice/3040164000_halloween_mypage1,万圣节快乐！,2,万圣
voice/3040164000_halloween_mypage2,不给糖就捣蛋？,3,
voice/3040164000_halloween_mypage3,万圣节真是个不可思议的节日。\n虽然有点可怕，但能够拿到糖果，还是很开心的，我……,11,
voice/3040164000_christmas_mypage1,圣诞快乐！,2,圣诞
voice/3040164000_christmas_mypage2,团长！有什么事情需要帮忙的吗？我什么都会做，因为我是好孩子啊。,6,
voice/3040164000_newyear_mypage1,新年快乐！,4,新年
voice/3040164000_newyear_mypage2,那个……noti？oti？好像哪里不对……\n啊，是年糕！年糕！\n我想吃！倒吊男说那是很有趣的食物！,16,
voice/3040164000_valentine_mypage1,情人节，快乐？,4,情人节
voice/3040164000_valentine_mypage2,我喜欢甜食！最喜欢巧克力！！,4,
voice/3040164000_white_mypage1,白色情人节快乐！,2,白情
voice/3040164000_white_mypage2,送礼物给别人，总觉得有点……跃跃欲试。,6,
voice/3710152000_mypage1,因为万圣节来了所以去榭洛的店买了换装，黑色的很帅气对吧！\n和倒吊男的一样哦！,9,万圣节皮
voice/3710152000_mypage2,团长，不给糖果就捣蛋！\n啊，但是我不擅长恶作剧，\n我想要糖果，可以吗？,13,
voice/3710152000_mypage3,据说死去的人会在万圣节的时候回来，\n所以必须把他们送回去，\n但一想到死去的人我心里就有点不舒服，\n这是为什么呢？,15,
voice/3040108000_s1_halloween1,嚯~嚯~嚯~不给糖就捣蛋。,5,万圣
voice/3040108000_s1_christmas1,嚯嚯……圣诞快乐啊。总觉得心情雀跃啊。,8,圣诞
voice/3040108000_s1_newyear1,团长阁下，Happy New Year！,5,新年
voice/3040108000_s1_valentine1,耶~我也收到了哦~~情人节快乐！,6,情人节
voice/3040108000_s1_whiteday1,嚯嚯嚯~团长，白色情人节快乐~,7,白情
voice/3040082000_birthday2,Happy Birthday。,1,生日
voice/3040082000_birthday1,生日快乐。,1,
voice/3040082000_Halloween1,不给糖就捣蛋。,3,万圣
voice/3040082000_Halloween2,万圣节快乐！,2,
voice/3040082000_Xmas1,圣诞快乐！,3,圣诞
voice/3040082000_newyear1,恭贺新年！,2,新年
voice/3040082000_Valentine1,情人节快乐。,3,情人节
voice/3040082000_whiteday1,白色情人节快乐！,2,白情
voice/3040009000_birthday1,Happy Birthday~,1,生日
